"id","cislo","nazev","obec","km","ha","typ","region"
"2836","473011","BŘEZNÁ 1","Zábřeh na Moravě","12","8","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2837","473012","BŘEZNÁ 2","Zábřeh na Moravě","14","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2838","473013","BUDI©OVKA 1 P","Vítkov","10","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2839","473014","BYSTŘICE HANÁCKÁ 2 P","Velká Bystřice","12","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2840","473015","BYSTŘICE HANÁCKÁ 3","Domaąov nad Bystřicí","15","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2841","473016","BYSTŘICE HANÁCKÁ 4","Domaąov nad Bystřicí","16","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2842","473017","BYSTŘICE VALA©SKÁ 1 P","Vsetín","14","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2843","473018","ČELADENKA 1","Frýdlant nad Ostravicí","17","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2844","473019","ČERNÁ OPAVA 1","Vrbno pod Pradědem","15","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2825","473301","ČERNÝ POTOK 1","Bruntál","13","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2845","473021","ČERVENÝ POTOK 1","Javorník","12","3","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2847","473023","DESNÁ 2","©umperk","19","14","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2848","473024","DESNÁ 3","©umperk","16","11","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"57612","473109","HARRACHOV 1","","","","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2849","473025","HERLIČKA 1","Opava","18","3","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2850","473026","HLUCHOVÁ 1","Bystřice nad Oląí","12","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2846","473022","HOŘINA 1","Krnov","5","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2851","473027","HROZOVÁ 1","Krnov","10","3","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2853","473029","HUSÍ POTOK 1","Fulnek","19","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2852","473028","HVOZDNICE 1","Opava","36","14","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2854","473030","JAVORNICKÝ POTOK 1","Javorník","12","3","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"57611","473108","JIČÍNKA 1P","Nový Jičín","8","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2855","473031","JIČÍNKA 2","Nový Jičín","18","8","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2856","473032","JUHYNĚ 1","Choryně","5","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2857","473033","JUHYNĚ 2","Choryně","16","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2858","473034","KLENOS 1","Příbor","5","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2859","473035","KOČOVSKÝ POTOK 1","Rýmařov","15","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2860","473036","KRUPÁ 1","©umperk","11","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2861","473037","LAZNICKÝ POTOK 1 (Říka)","Lipník nad Bečvou","16","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2862","473038","LIBINA 1 P","Uničov","11","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2863","473039","LOMNÁ 1","Jablunkov","14","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2864","473040","LOSINKA 1","©umperk","11","5","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2865","473041","LUBINA 2 P","Příbor","6","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2866","473042","LUBINA 3","Frenątát pod Radhoątěm","32","13","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2867","473043","LUČINA 1 P","Havířov","9","10","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2868","473044","LUČINA 3","Lučina","15","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2869","473045","LUDINA 1","Hranice na Moravě","14","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2870","473046","LUHA 1","Nový Jičín","10","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2871","473047","LUHA 2","Hranice na Moravě","7","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2872","473048","MERTA 1","©umperk","15","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2922","473101","MÍROVKA 1","Mohelnice","19","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2873","473049","MOHELNICE 1","Frýdek-Místek","15","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2874","473050","MORAVA 23","©umperk","20","26","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2875","473051","MORAVICE 1 P","Opava","7","13","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2876","473052","MORAVICE 2","Opava","12","18","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2877","473053","MORAVICE 3 P","Vítkov","12","18","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2878","473054","MORAVICE 4","Vítkov","9","13","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2879","473056","MORAVICE 7","Rýmařov","12","12","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2880","473057","MORAVICE 8","Rýmařov","18","10","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2881","473058","MORÁVKA 1","Frýdek-Místek","19","43","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2920","473098","MORÁVKA 2","Frýdek-Místek","21","9","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2926","473105","MO©TĚNKA 2","Přerov","4","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2882","473059","ODRA 8","Vítkov","15","19","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"57610","473060","OLE©NÁ 1 P","Frýdek-Místek","10","10","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2883","473061","OLE©NÁ 3","Frýdek-Místek","9","3","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2884","473062","OLE©NICE JESENICKÁ 1","Jeseník","13","3","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2885","473063","OLE©NICE PŘEROVSKÁ 2","Lipník nad Bečvou","13","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2886","473064","OL©E 5 P","Třinec","7","16","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2887","473065","OL©E 6","Bystřice nad Oląí","7","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2888","473066","OL©E 7","Jablunkov","12","12","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2889","473067","ONDŘEJNICE 2","Stará Ves nad Ondřejnicí","13","15","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2890","473068","OPAVA 7","Krnov","23","17","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2891","473069","OPAVA 8","Bruntál","15","15","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"11430","473106","OPAVA 9 P","","","","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2892","473070","OPAVICE (ZLATÁ) 1","Krnov","14","8","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2893","473071","OPAVICE (ZLATÁ) 2","Krnov","21","8","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2894","473072","OSKAVA 4","Uničov","24","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2895","473073","OSLAVA ©TERNBERSKÁ 1","©ternberk","20","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2896","473074","OSOBLAHA 2","Krnov","22","9","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2925","473104","OSTRAVICE 2","Ostrava","13","32","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2897","473075","OSTRAVICE 3","Frýdek-Místek","12","28","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2898","473076","OSTRAVICE 4","Frýdlant nad Ostravicí","12","21","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2899","473077","OSTRAVICE 6","Frýdlant nad Ostravicí","19","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2900","473078","PODOLSKÝ POTOK 1","Rýmařov","9","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2901","473079","POLICKÝ POTOK 1","Mohelnice","12","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2921","473099","PRUDNÍK 2 P","Zlaté Hory","8","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2902","473080","RAČÍ POTOK 1","Javorník","15","5","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2903","473081","ROKYTENKA 1","Vsetín","15","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2904","473082","ROPIČANKA 1","Český Těąín","18","5","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2905","473083","SÁZAVA MORAVSKÁ 2 P","Zábřeh na Moravě","10","12","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2906","473084","SEDLNIČKA 1","Příbor","20","9","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2907","473085","SENICE 1","Vsetín","29","12","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2908","473086","SETINA 1","Bílovec","18","5","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2909","473087","SITKA 2","©ternberk","24","8","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2910","473088","SKORO©ICKÝ POTOK 1","Javorník","15","6","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2911","473089","STAŘÍČ 1","Jeseník","14","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2912","473090","STONÁVKA 1 P","Karviná","13","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2913","473091","STONÁVKA 3","Český Těąín","12","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"57613","473500","STŘEDNÍ OPAVA 1","Vrbno pod Pradědem","9","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2914","473092","©UMICE 1 P","Olomouc","13","2","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2915","473093","TRNÁVKA 1","Stará Ves nad Ondřejnicí","10","1","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2916","473094","TRUSOVICKÝ POTOK 1","Domaąov nad Bystřicí","18","7","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2917","473095","TYRA 1","Třinec","11","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2918","473096","VELIČKA 1","Hranice na Moravě","11","4","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2919","473097","VIDNÁVKA 1","Javorník","18","8","pstruhovĂ©","SevernĂ­ Morava a Slezsko"
"2963","463 002","BĚLÁ BOSKOVICKÁ 1","Boskovice","11,0","4,2","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2964","463 003","BESÉNEK","Tiąnov","17,0","5,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2965","463 004","BÍLÁ VODA","Blansko","20,0","4,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2966","463 032","BÍLÝ POTOK 1","Veverská Bítýąka","4,5","1,5","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2967","463 005","BÍLÝ POTOK 2","Velká Bíteą","","9,3","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2968","463 006","BISKUPICKÝ POTOK 1","Uherský Brod","16,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2969","463 008","BŘEZNICE 1","Uherské Hradiątě","20,0","4,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2970","463 009","BŘEZOVSKÝ POTOK 1","Uherský Brod","10,0","2,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2971","463 010","BÝKOVKA 1","Blansko","15,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2972","463 011","BYSTŘICE HOSTÝNSKÁ 1","Bystřice pod Hostýnem","13,0","2,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2973","463 012","BYSTŘICE PERN©TEJNSKÁ 1","Bystřice nad Perątejnem","17,0","5,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1470","463 025","CHVOJNICE 1","Náměą» nad Oslavou","8,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1471","463 026","CHVOJNICE 2","Velká Bíteą","11,0","2,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2974","463 013","CIKHÁJSKÝ POTOK 2","®ďár nad Sázavou","5,0","1,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57694","463 014","DŘEVNICE SLU©OVICKÁ 1","Zlín","14,0","4,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57695","463 015","DŘEVNICE VIZOVICKÁ 1","Zlín","28,0","20,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57696","463 017","DYJE 12","Znojmo","5,0","49,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2975","463 016","DYJE 12A","Znojmo","6,0","12,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2976","463 018","DYJE 13/1","Znojmo","5,8","17,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2977","463 118","DYJE 13/2","Znojmo","2,6","8,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2978","463 218","DYJE 13/3","Znojmo","3,6","11,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2980","463 019","DYJE 14","Vranov nad Dyjí","7,3","22,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1465","463 020","DYJE 20","Telč","8,7","2,2","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57697","463 021","FRY©ÁVKA 1","Nové Město na Moravě","17,0","5,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1466","463 022","HANÁ 4","Vyąkov","8,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1467","463 023","HLOUČELA 1P","Prostějov","9,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1468","463 024","HODONÍNKA 1","Nedvědice","7,0","4,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1469","463 083","HORNÍ RYBNÍK","Boskovice","","0,5","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1472","463 048","JANU©TICE 1","Zlín","14,0","2,5","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1473","463 027","JIHLAVA 5A","Ivančice","6,2","15,3","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1474","463 028","JIHLAVA 5B","Nová Ves","9,6","19,8","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1475","463 029","JIHLAVA 5C","Mohelno","3,7","8,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1476","463 030","KLANEČNICE 1","Uherský Brod","7,0","1,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1477","463 031","KLAPŮVKA 1","Třebíč","13,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1478","463 049","KLOBOUČKA 1","Slavičín","16,0","6,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1479","463 033","KOTOJEDKA 1","Kroměříľ","17,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1480","463 034","KŘETÍNKA 1P","Letovice","4,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"2962","463 001","KŘTINSKÝ POTOK","","","","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1481","463 035","KUDLOVICKÝ POTOK 1","Uherské Hradiątě","11,0","2,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1482","463 036","KYJOVKA 4","Osvětimany","8,0","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1483","463 037","LIBOCHŮVKA 1","Dolní Loučky","20,0","8,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1484","463 038","LÍ©EŇSKÁ ŘÍČKA 2","Brno 4","8,0","7,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1485","463 039","LOUČKA 1","Dolní Loučky","21,0","16,7","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57698","463 040","LOUČKA 2","Dolní Roľínka","9,8","6,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1486","463 041","LOUČKA 3","Dolní Roľínka","10,0","5,8","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1487","463 042","LOUČKA 4","Nové Město na Moravě","13,0","6,5","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1488","463 043","LUBĚ 1","Tiąnov","24,0","5,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57699","463 082","MALÁ JIHLÁVKA 1","Jihlava","14,7","3,2","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1489","463 044","MOJENA 1","Holeąov","16,0","2,1","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1491","463 045","MO©TĚNKA 2","Bystříce pod Hostýnem","22,0","7,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1492","463 046","NEDVĚDIČKA 1","Nedvědice","28,0","5,6","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1493","463 081","NIVNIČKA 1","Uherský Brod","20,2","5,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1495","463 047","OLE©NICKÝ POTOK 1","Oleąnice na Moravě","13,0","3,2","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1496","463 050","OL©AVA 3","Bojkovice","11,0","2,9","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1497","463 052","OSLAVA 6","Velké Meziříčí","10,0","7,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1498","463 053","RADĚJOVSKÝ POTOK 1","Stráľnice","16,6","3,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1499","463 054","RAKOVEC 3","Vyąkov","4,0","1,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1500","463 055","RUSAVA 1","Holeąov","18,0","1,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1501","463 056","RYBNICKÝ POTOK 1","Veselí nad Moravou","4,0","1,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1502","463 057","SÁZAVA 16","®ďár nad Sázavou","24,0","12,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1503","463 058","SEMÍČ 1","Boskovice","12,0","1,6","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1504","463 059","STAROHROZENKOVSKÝ POTOK 1","Bojkovice","5,0","1,55","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1505","463 060","STAVI©TĚ 1","®ďár nad Sázavou","5,0","","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1506","463 061","SUDOMĚŘICKÝ POTOK 1","Hodonín","8,0","2,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1507","463 063","SVITAVA 2","Adamov","16,0","32,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1508","463 064","SVITAVA 3","Blansko","12,3","12,5","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1509","463 065","SVITAVA 4","Boskovice","13,3","13,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1510","463 066","SVITAVA 5","Z:","12,0","11,3","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1513","463 069","SVRATKA 11P","Vír","4,0","16,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1514","463 070","SVRATKA 12","Jimramov","9,0","11,2","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1515","463 071","SVRATKA 14","Svratka","26,0","9,5","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1511","463 067","SVRATKA 7-8","Z:","20,8","40,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1512","463 068","SVRATKA 9-10","Nedvědice","16,0","24,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1516","463 073","TRESNÝ POTOK","Oleąnice na Moravě","8,0","","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1517","463 074","TUPESKÝ POTOK 1","Uherské Hradiątě","10,0","1,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1518","463 075","ÚMOŘÍ 1","Boskovice","13,0","3,5","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1519","463 076","VALOVÁ - ROM®E 3","Konice","16,0","4,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1521","463 078","VLÁRA 2","Slavičín","15,6","6,0","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"1522","463 080","VRBKA 1","Uherské Hradiątě","11,9","1,2","pstruhovĂ©","MoravskĂ˝ rybĂˇĹ™skĂ˝ svaz"
"57614","473501","KRUPÁ 2","Rada ČRS","18","4","pstruhovĂ©","Rada ĂšS"
"43698","473502","MORAVA 24","Rada ČRS","8","3","pstruhovĂ©","Rada ĂšS"
